Label,text,text_norm
1,"Suka banget sama Chaneel DIAMOND177 ceritanya penuh makna, best pokoknya Diamond177",suka banget sama chaneel diamond177 ceritanya penuh makna best pokoknya diamond177
0,kelas tambahan bagi yg mau belajar tentang dunia malam😂,kelas tambahan bagi yg mau belajar tentang dunia malam <laugh>
0,Mood banget nonton sambil makan mie😂😂,mood banget nonton sambil makan mie <laugh> <laugh>
0,"Asik,gaul,berteman sama siapa aja gamau beda bedain org,atitude tetap bagus. Birpun slengean tapi tau atitude,mantap king",asik gaul berteman sama siapa aja gamau beda bedain org atitude tetap bagus birpun slengean tapi tau atitude mantap king
0,Pulang dari sini pangsung skak di tanya sama keren 😂😂,pulang dari sini pangsung skak di tanya sama keren <laugh> <laugh>
0,9:52 ini ngakak banget sih wkwk,9 52 ini ngakak banget sih wkwk
0,Abis ini podcast nya bikin yang dua sisi berbeda seru 😂😂😂,abis ini podcast nya bikin yang dua sisi berbeda seru <laugh> <laugh> <laugh>
0,lucuuu gt sih loyy yaammpunn😂❤❤ makin ngefanssss❤❤❤❤,lucuu gt sih loyy yaammpunn <laugh> <heart> <heart> makin ngefanss <heart> <heart> <heart> <heart>
0,Udah nonton yg ke-2 kalinya seseru ini wkwk,udah nonton yg ke 2 kalinya seseru ini wkwk
0,Yukita ke club yuuuu😂😂,yukita ke club yuu <laugh> <laugh>
0,Disinj radit berasa bloon bggt ih sebel,disinj radit berasa bloon bggt ih sebel
1,Cari game yang pasti untung? 👉 PALEM4D jawabannya!,cari game yang pasti untung <hand> palem4d jawabannya
0,Ga pernah ke club tp di rumah rutin minum amer dan soju,ga pernah ke club tp di rumah rutin minum amer dan soju
1,"Tempat cari cuan Hanya di RAJACUAN88

Buruan deh daftar disini >>> Cuan nya nyata gak bohong RAJACUAN88 memang tempat untuk cuan 🤑🤑💰",tempat cari cuan hanya di rajacuan88 buruan deh daftar disini >>> cuan nya nyata gak bohong rajacuan88 memang tempat untuk cuan <money> <money> <money>
0,gue nonton ulang² g bosen sama cuma pengen liat topinya yg tadinya lurus smpe akhirnya dimerengin😭🤣,gue nonton ulang2 g bosen sama cuma pengen liat topinya yg tadinya lurus smpe akhirnya dimerengin <laugh>
0,"bang Radit wajib punya kotak ituu sihh, jadiin merchandiseee bang 😅😅",bang radit wajib punya kotak ituu sihh jadiin merchandisee bang
0,Plis lucu banget 😅 12:35,plis lucu banget 12 35
1,Coba 𝘾𝘼𝙍𝙄 𝘼𝙅𝘼 𝘿𝙄 𝙂𝙊𝙊𝙂𝙇𝙀 ✨BIANGTOTO✨,coba cari aja di google <hype> biangtoto <hype>
0,"Terdebest mabes lah 
Ga ada lawan sih itu tempat",terdebest mabes lah ga ada lawan sih itu tempat
0,Ayo bang Radit jajalin NGe Dj 🎉,ayo bang radit jajalin nge dj
1,Sumpah asik banget Diamond177 bener-bener bikin betah!,sumpah asik banget diamond177 bener bener bikin betah
0,Kayanya rambutnya dya yg model bgini bawa hoki 😂 jadi banyak dikenal orang,kayanya rambutnya dya yg model bgini bawa hoki <laugh> jadi banyak dikenal orang
0,"Mending dengerin DJ AGUS ON THE MIX bang, pasti pecah🤣",mending dengerin dj agus on the mix bang pasti pecah <laugh>
0,Antara aku-kamu dan gue-lo😅,antara aku kamu dan gue lo
0,Viewernya juara wkwk,viewernya juara wkwk
0,Bikin bukuu lageeee plisss banyak nih kejadiann 🤣🤣,bikin bukuu lagee pliss banyak nih kejadiann <laugh> <laugh>
0,Dia yg marah2 kok aku yg bahagia😅,dia yg marah2 kok aku yg bahagia
1,king aloyyy emng ada aja  kelakuannya😂 𝐉𝐀𝐋𝐀𝐊𝟒𝐃 sukses selalu❤,king aloyy emng ada aja kelakuannya <laugh> jalak4d sukses selalu <heart>
0,Jir gw kira mc pembawa acara Sama ky pikiran bang radit😂😂😂😂,jir gw kira mc pembawa acara sama ky pikiran bang radit <laugh> <laugh> <laugh> <laugh>
0,Video paling banyak di tonton 😄,video paling banyak di tonton
0,Bang raditt kapan rilis dnd ?!!,bang raditt kapan rilis dnd
0,Fix baru mabok itu ribet bgt ngejawab pertanyaan nya 😂,fix baru mabok itu ribet bgt ngejawab pertanyaan nya <laugh>
0,"gelooo views nyaaa,, part 2 bang",geloo views nyaa part 2 bang
0,Wkwkwkkww lucu lagi 🤣🤣🤣,wkwkwkkww lucu lagi <laugh> <laugh> <laugh>
0,bang radit kalo mau belajar langsung coba aja gak sih,bang radit kalo mau belajar langsung coba aja gak sih
0,"2-2nya lucu, cair banget wkwkkw",2 2nya lucu cair banget wkwkkw
0,gabisa brenti ngakak😭,gabisa brenti ngakak
1,Emang gak pernah bikin kecewa di 🥇𝙐𝙇𝙏𝙄𝙈𝘼𝙎𝙇𝙊𝙏🥇😋 langsung cair 13jt,emang gak pernah bikin kecewa di ultimaslot langsung cair 13jt
0,Catet mas catet!!!! Tolong di noted😂😂😂,catet mas catet tolong di noted <laugh> <laugh> <laugh>
0,dari ekpresi mukanya aja udah lucu😂,dari ekpresi mukanya aja udah lucu <laugh>
0,"Ini kali ke3 aku nonton,tetap ngakak🤣🤣🤣🤣🤣🤣🤣🤣",ini kali kee aku nonton tetap ngakak <laugh> <laugh> <laugh> <laugh> <laugh> <laugh> <laugh> <laugh>
0,"Secara tidak langsung Bapak"" Ini request club privat room tanpa asap dj privat dan sendirian dengan komunitas nya",secara tidak langsung bapak ini request club privat room tanpa asap dj privat dan sendirian dengan komunitas nya
0,hahahahhaha kocakk asliiii,hahahahhaha kocakk aslii
0,ekspresinya ajaa begituu hahaha gimana ga lucu 🤣🤣🤣🤣,ekspresinya ajaa begituu hahaha gimana ga lucu <laugh> <laugh> <laugh> <laugh>
0,selamat datang selamat mabuk semuanya😂😂😂,selamat datang selamat mabuk semuanya <laugh> <laugh> <laugh>
0,"Makasih bang tutor masuk club nya, Jadi tau gua kalau mau ke club",makasih bang tutor masuk club nya jadi tau gua kalau mau ke club
0,Bener2 nonton tanpa skip2 dan nyaman bngt ini nonton y lucu parah,bener2 nonton tanpa skip2 dan nyaman bngt ini nonton y lucu parah
0,Jadi penasaran apa yang disensor bg wkwkwkwkwk. 😂,jadi penasaran apa yang disensor bg wkwkwkwkwk <laugh>
0,ADI ARKIANG plis bang,adi arkiang plis bang
0,Lucu bnget lagi anjir 48:48 🤣,lucu bnget lagi anjir 48 48 <laugh>
0,jjr pertanyaan Radit banyak mewakili 😂,jjr pertanyaan radit banyak mewakili <laugh>
0,Bang adi arkiang atau AR plis dia lucu sekali😅di abg sama tikum,bang adi arkiang atau ar plis dia lucu sekali di abg sama tikum
0,Ajak bang Radit pas lu perform loy wkwkwkwk,ajak bang radit pas lu perform loy wkwkwkwk
0,Kenapa harus pegang tali jaket si😅,kenapa harus pegang tali jaket si
0,Emang stussy Top bangett🫵🏼,emang stussy top bangett
0,Anak gaul vs kutu buku,anak gaul vs kutu buku
0,33:36 ini lucu bgt si wkwkwkw,33 36 ini lucu bgt si wkwkwkw
0,Gw belum pernah ke club dan pertanyaan gw sama kaya bang radit lagi😂,gw belum pernah ke club dan pertanyaan gw sama kaya bang radit lagi <laugh>
0,bisalah ajakin bang radit main DJ..,bisalah ajakin bang radit main dj
0,Tp keren loh dia bahasain dirinya” aku “,tp keren loh dia bahasain dirinya aku
0,Curiga bang radit habis ini main ke club krn pengen tau kek mana lalu di buat bahan stand up nya karena bagi dia ini kaya dunia baru 😂,curiga bang radit habis ini main ke club krn pengen tau kek mana lalu di buat bahan stand up nya karena bagi dia ini kaya dunia baru <laugh>
0,"Yg aku penasaran nih, di club gitu suka ada copet gak ? 😂",yg aku penasaran nih di club gitu suka ada copet gak <laugh>
0,Karna dj panda juga ini ..naik rejeki rekan nya semua,karna dj panda juga ini naik rejeki rekan nya semua
0,Jadi pengen liat Radit di ajakin masuk club. 😅,jadi pengen liat radit di ajakin masuk club
0,"bang radit keren, pasti sebelum ngundang udah risef si alloy lucunya dimana. Alloy lucu pas kesel wkwkw
bang radit jenius",bang radit keren pasti sebelum ngundang udah risef si alloy lucunya dimana alloy lucu pas kesel wkwkw bang radit jenius
0,radit versi dark side,radit versi dark side
0,"gw mau memperthatikan bener2 nih..
biar tau",gw mau memperthatikan bener2 nih biar tau
0,Menyemangatin dengan triak nerakaaaaaaaaaaaaaaaaaaaa😂,menyemangatin dengan triak nerakaa <laugh>
0,Muka nya bang radit ada maksuddd,muka nya bang radit ada maksudd
0,"""Selamat datang... selamat mabuk"" 😂😂😂 🤣🤣🤣",selamat datang selamat mabuk <laugh> <laugh> <laugh> <laugh> <laugh> <laugh>
0,ini kok lucu banget ya😭,ini kok lucu banget ya
0,setelah sekian lama baru kali ini lagi gue nonton podcast Radit sampe kelar & no skip,setelah sekian lama baru kali ini lagi gue nonton podcast radit sampe kelar no skip
0,tandem ama rigen trus di wawancara indra frimawan wkwkwk,tandem ama rigen trus di wawancara indra frimawan wkwkwk
0,9:33 gong banget anjiiiiiiir spotify😭,9 33 gong banget anjiir spotify
0,"“Kasih gue club coba”

“Kasih lu club? INTER MILAN.”",kasih gue club coba kasih lu club inter milan
0,Kayanya gara2 ada jeksen weng.. megang2 aldi❤❤,kayanya gara2 ada jeksen weng megang2 aldi <heart> <heart>
0,"Bang Dika dari dulu masih sama sih bang  kaya ga tua2 pas di nyunyu sampe sekarang msh sama, aku ex nyunyu bang😢",bang dika dari dulu masih sama sih bang kaya ga tua2 pas di nyunyu sampe sekarang msh sama aku ex nyunyu bang
0,Harus editan nya kaya bbk,harus editan nya kaya bbk
0,Berasa nonton tikum episod definisi nongkrong,berasa nonton tikum episod definisi nongkrong
0,"nonton pas udah 3,5 juta x ditonton",nonton pas udah 3 5 juta x ditonton
0,3 hari hmpir 4 jt viewrs 🎉,3 hari hmpir 4 jt viewrs
0,Napaa siii loyy trending terus 😂😂😂😂,napaa sii loyy trending terus <laugh> <laugh> <laugh> <laugh>
0,Viewers nya mantap..,viewers nya mantap
0,Iklannya banyak bet gila,iklannya banyak bet gila
0,Emang lucu ngomongnya,emang lucu ngomongnya
0,asli lucu banget ngakak,asli lucu banget ngakak
0,40:20 bengekk yaampun 😭😭😭,40 20 bengekk yaampun
0,Awas liver loy. Sehat2,awas liver loy sehat2
0,King klarifikasi inimah 😭😭😭,king klarifikasi inimah
0,"Apaan nih muncul lagi, plis lah ini malah ngasih edukasi dunia malam/clubbing2 an...Jauhi dunia malam/clubbing guys gk berguna sama sekali..",apaan nih muncul lagi plis lah ini malah ngasih edukasi dunia malam clubbing2 an jauhi dunia malam clubbing guys gk berguna sama sekali
0,Lucu banget emg bang radit luarbiasa pertanyaannya😂,lucu banget emg bang radit luarbiasa pertanyaannya <laugh>
0,"pas bahas mic pemberian, gua yg gugup 😂",pas bahas mic pemberian gua yg gugup <laugh>
0,Radit ini pura2 bodoh,radit ini pura2 bodoh
0,Radit pnasaranya bongan njir,radit pnasaranya bongan njir
0,Postcards paling menghibur😂,postcards paling menghibur <laugh>
0,"Kasih gua club.... ""inter milan"" 😂😂😂😂",kasih gua club inter milan <laugh> <laugh> <laugh> <laugh>
0,"komuk nya itu loh, blm ngomong aja udh bikin ngakak😂",komuk nya itu loh blm ngomong aja udh bikin ngakak <laugh>
1,💚🌈💚🌊 main di 𝐑𝐔𝐏𝐈𝐀𝐇𝟖𝟖 member baru bonus 200% masuk di awal tanpa TO 💚🌈💚🌊,main di rupiah88 member baru bonus 200 masuk di awal tanpa to
1,🎯 CUAN CEPAT? 𝐑𝐔𝐏𝐈𝐀𝐇𝟖𝟖 JAWABANNYA! ⚡,cuan cepat rupiah88 jawabannya <hype>
0,"Inget nih sama orang dateng ke garut ada 😂 
Dia dateng sama keponakan .
Gw tegur karrna di acara keluarga adik ponakan meninggal lah tatto kemana mana 😂 bang maaf bawa jaket ga 😂",inget nih sama orang dateng ke garut ada <laugh> dia dateng sama keponakan gw tegur karrna di acara keluarga adik ponakan meninggal lah tatto kemana mana <laugh> bang maaf bawa jaket ga <laugh>
0,Kuliah lo ambil apa? Gue sih ambil hikmahnya aja ... wkwkwkwk,kuliah lo ambil apa gue sih ambil hikmahnya aja wkwkwkwk
0,Tidak semua orangtua tapi Rata-rata😂ngelarang anaknya masuk dunia malam tapi setelah menikmati hasilnya😅malah di suruh suruh wkwkkwk itulah orangtua iyaaaa tidak semua tapi serius Rata-rata😅begituuuu,tidak semua orangtua tapi rata rata <laugh> ngelarang anaknya masuk dunia malam tapi setelah menikmati hasilnya malah di suruh suruh wkwkkwk itulah orangtua iyaa tidak semua tapi serius rata rata begituu
0,"Radit di ajak ke Club dong, seru kali",radit di ajak ke club dong seru kali
0,"dia tuh alergi bgt dipuji apa gimana, tiap dipuji langsung tantrum😭😭😭",dia tuh alergi bgt dipuji apa gimana tiap dipuji langsung tantrum
0,gua selalu penasaran percakapan setelah podcast ini selesai,gua selalu penasaran percakapan setelah podcast ini selesai
0,"Undang adek adek sama bokap nyokap lu bang, gw penasaran kan mereka sering muncul di kisah hidup lu dalem buku yang lu tulis",undang adek adek sama bokap nyokap lu bang gw penasaran kan mereka sering muncul di kisah hidup lu dalem buku yang lu tulis
0,"gila lu loy ye sekelas radit lu omelin mulu tiap menit, udah sepantaran loy ye",gila lu loy ye sekelas radit lu omelin mulu tiap menit udah sepantaran loy ye
0,orang dengan tampilan seclubbing ini panggilannya tetep aku-kamu🤣,orang dengan tampilan seclubbing ini panggilannya tetep aku kamu <laugh>
1,"Gue suka vibe videonya, cocok sambil main di ✨𝐏𝐒𝐓𝐎𝐓𝐎9️⃣9️⃣✨",gue suka vibe videonya cocok sambil main di <hype> pstoto9 9 <hype>
1,"Ajak temen nonton ini, trus lanjut cuan bareng di 🍭𝐏𝐒𝐓𝐎𝐓𝐎9️⃣9️⃣ 🍭",ajak temen nonton ini trus lanjut cuan bareng di pstoto9 9
1,"Videonya asik banget, cocok buat healing sambil main di 🍭𝐏𝐒𝐓𝐎𝐓𝐎9️⃣9️⃣ 🍭",videonya asik banget cocok buat healing sambil main di pstoto9 9
0,baru 2 hari viewsnya udh 3jt bjir emg gk ada obat king 😂,baru 2 hari viewsnya udh ejt bjir emg gk ada obat king <laugh>
1,Siapa yang nonton ini sambil nyoba keberuntungan di 🍭𝐏𝐒𝐓𝐎𝐓𝐎9️⃣9️⃣ 🍭?,siapa yang nonton ini sambil nyoba keberuntungan di pstoto9 9
1,Kontennya bikin semangat! Apalagi habis WD dari 🍭𝐏𝐒𝐓𝐎𝐓𝐎9️⃣9️⃣ 🍭 😎,kontennya bikin semangat apalagi habis wd dari pstoto9 9
1,Skill kamu mantap! Kayak hoki gue semalam di 🍭𝐏𝐒𝐓𝐎𝐓𝐎9️⃣9️⃣ 🍭,skill kamu mantap kayak hoki gue semalam di pstoto9 9
1,"Mantap nih, makin semangat cari cuan di 🍭𝐏𝐒𝐓𝐎𝐓𝐎9️⃣9️⃣ 🍭!",mantap nih makin semangat cari cuan di pstoto9 9
0,Masa club ada nyamuk 😭😭,masa club ada nyamuk
1,"Keren banget videonya! btw, ada yg main di  🍭𝐏𝐒𝐓𝐎𝐓𝐎9️⃣9️⃣ 🍭 juga?",keren banget videonya btw ada yg main di pstoto9 9 juga
1,Makasih infonya! Sama kayak hoki gue hari ini di ✨𝐏𝐒𝐓𝐎𝐓𝐎9️⃣9️⃣✨,makasih infonya sama kayak hoki gue hari ini di <hype> pstoto9 9 <hype>
1,"Ini baru konten! Sambil nonton, iseng login ke 🍭𝐏𝐒𝐓𝐎𝐓𝐎9️⃣9️⃣ 🍭 dulu ah",ini baru konten sambil nonton iseng login ke pstoto9 9 dulu ah
1,Gokil! Abis nonton ini langsung lanjut hoki di 🍭𝐏𝐒𝐓𝐎𝐓𝐎9️⃣9️⃣ 🍭 haha,gokil abis nonton ini langsung lanjut hoki di pstoto9 9 haha
0,"Yang satu susah bngt buat jelasin..
Yang satunya lagi ga paham-paham..

😂😂😂",yang satu susah bngt buat jelasin yang satunya lagi ga paham paham <laugh> <laugh> <laugh>
0,Nonton udh 3x gk bosen,nonton udh ex gk bosen
0,seru obrolanya g ngebosenin,seru obrolanya g ngebosenin
0,"Belom pernah masuk club,
Btw masuk nya bayar tiket ga?",belom pernah masuk club btw masuk nya bayar tiket ga
0,"Wkwkwk, bru awalan udh klarifikasi aja 😂",wkwkwk bru awalan udh klarifikasi aja <laugh>
0,wkwk the style is the same 😂,wkwk the style is the same <laugh>
0,cocok udah ini topi pada miring semuadah,cocok udah ini topi pada miring semuadah
0,"Yang gak pernah masuk club, sini kumpul",yang gak pernah masuk club sini kumpul
0,Gimbal.. Dan kalau bikin postingan di pantai bali selalu bawa amer,gimbal dan kalau bikin postingan di pantai bali selalu bawa amer
0,the real king 2 hari udh 3juta,the real king 2 hari udh ejuta
0,2 hari 3jt view geloooo,2 hari ejt view geloo
0,NGAKAK BANGET WOYY SERUUU 😂😂😂,ngakak banget woyy seruu <laugh> <laugh> <laugh>
0,"Buset 2 hari 3 juta 😂
Efek King😂",buset 2 hari 3 juta <laugh> efek king <laugh>
0,Ngakak bgt sampe akhir 😂😂😂😂😂,ngakak bgt sampe akhir <laugh> <laugh> <laugh> <laugh> <laugh>
0,Udah bang langsung aja. Bikinin film tu bang Radit sutradarain. Kalau suatu saat terjadi. Ramalan gua bener wkwkkww,udah bang langsung aja bikinin film tu bang radit sutradarain kalau suatu saat terjadi ramalan gua bener wkwkkww
0,Podcast paling bikin gue ngakak🤣🤣🤣,podcast paling bikin gue ngakak <laugh> <laugh> <laugh>
0,"Bnyk bgt iklan nya njirr 😑
Tpi gw gak skip",bnyk bgt iklan nya njirr tpi gw gak skip
0,Beda dunia sedang mencoba di satukan😂,beda dunia sedang mencoba di satukan <laugh>
0,"dia tu naturally funny jir, kek diem aja lucu😭",dia tu naturally funny jir kek diem aja lucu
0,ngakak dengan kepolosan bang radit wkwk,ngakak dengan kepolosan bang radit wkwk
0,Kecewa disensor segala anjrit,kecewa disensor segala anjrit
0,Bangke ngakak mulu ni wkwkw,bangke ngakak mulu ni wkwkw
0,duhh karen maap karenn😂,duhh karen maap karenn <laugh>
0,"siap king,,, siapppp...",siap king siapp
0,aku yg sama sekali gak kenal dunia malam.gal.pernah clubing juga nyimak bgt,aku yg sama sekali gak kenal dunia malam gal pernah clubing juga nyimak bgt
0,Alod Alodd Aloddd Alooddd,alod alodd alodd aloodd
0,2 hari view nya udah 3 juta 🎉,2 hari view nya udah 3 juta
0,Tim ke club cuman nonton konser😅,tim ke club cuman nonton konser
0,Bang lu main ke tempat mereka dong minta diajarin live streaming 😂😂😂,bang lu main ke tempat mereka dong minta diajarin live streaming <laugh> <laugh> <laugh>
0,Bang Radit ini kayak kita yang penasaran dunia malam tapi tetep bawa minuman teh botol kemana-mana 🤣,bang radit ini kayak kita yang penasaran dunia malam tapi tetep bawa minuman teh botol kemana mana <laugh>
0,knp gw suka nonton podcast bang radit definisi flow podcastnya itu rapih bener2 keren emg bang radit kl podcast,knp gw suka nonton podcast bang radit definisi flow podcastnya itu rapih bener2 keren emg bang radit kl podcast
0,Ngegas mulu kinggg anj lah😅,ngegas mulu kingg anj lah
0,Inter milan pecah si 😂,inter milan pecah si <laugh>
0,"Akuuuu nonton 3x, terhiburrr banget Loyy",akuu nonton ex terhiburr banget loyy
0,Nada tinggi mulu loy,nada tinggi mulu loy
0,"Gak ekspek banget pas bilang ""Kasih gua club"" Dijawab ""INTER MILAN"" 🤣🤣🤣🤣",gak ekspek banget pas bilang kasih gua club dijawab inter milan <laugh> <laugh> <laugh> <laugh>
0,Baru menit pertama komuk die pas di zoom camera gak kuat bgt🤣🤣 malem2 pettttcahhhhh😂,baru menit pertama komuk die pas di zoom camera gak kuat bgt <laugh> <laugh> malem2 pettcahh <laugh>
0,Kamprettttttt jangan mau mahallllllll,kamprett jangan mau mahall
0,Muka dia klo lg bingung sm pertanyaan radit kocak bgt anjir🤣🤣,muka dia klo lg bingung sm pertanyaan radit kocak bgt anjir <laugh> <laugh>
0,Bang radit beneran ke club ini bentar lagi wkwk,bang radit beneran ke club ini bentar lagi wkwk
0,gacocok ni orang namanya aldy,gacocok ni orang namanya aldy
0,sejam ga kerasa bgt denger 2 org pinter ngomong🤩,sejam ga kerasa bgt denger 2 org pinter ngomong
0,Wkwk banyak tat tet tot nyaa yaah,wkwk banyak tat tet tot nyaa yaah
0,48: 49 ngakakkk bgt bg alooyyy 🤣🤣🤣,48 49 ngakakk bgt bg alooyy <laugh> <laugh> <laugh>
0,Lagi minum hampir kesedak pas bang Radit ngomong ALOD 😂,lagi minum hampir kesedak pas bang radit ngomong alod <laugh>
0,Kesini karena fyp tiktok 😂,kesini karena fyp tiktok <laugh>
0,Ajarin stand up comedy bang kek Turki lucu,ajarin stand up comedy bang kek turki lucu
0,Terlalu Naif Raditya,terlalu naif raditya
0,"Kesini karna heran video ini viewnya kok segini gede dibandingin podcast Radit sama yang lain , ini pada nontonin apaan sih 😂",kesini karna heran video ini viewnya kok segini gede dibandingin podcast radit sama yang lain ini pada nontonin apaan sih <laugh>
0,anying knp dikasih Intermilan 🤣😭,anying knp dikasih intermilan <laugh>
0,"Lu bisa kalem ga sih loi, marah2 mulu elaah 🤣",lu bisa kalem ga sih loi marah2 mulu elaah <laugh>
